session_id,user_id,timestamp,device,browser,location,events,duration_seconds,transactions,revenue,bounce,source_info,user_id_copy
sess_01414,,2024-03-07T23:53:39,desktop,,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-07T23:53:39""}]",2491,2,,,"{""utm_source"": ""None"", ""utm_medium"": """", ""utm_campaign"": ""retargeting"", ""referrer_url"": """"}",
sess_01415,,2024-01-15T17:49:40,,,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-15T17:49:40""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-15T17:49:50""}]",2357,,,no,"{""utm_source"": ""linkedin"", ""utm_medium"": ""organic"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": """"}",
sess_01416,3072.0,2024-04-10T13:35:01,tablet,Unknown,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-10T13:35:01""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-10T13:35:11""}]",3466,0,,yes,"{""utm_source"": ""linkedin"", ""utm_medium"": """", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_01417,,2024-04-21T08:52:46,mobile,Safari,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-21T08:52:46""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-21T08:52:56""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-21T08:53:11""}]",1497,,,1,"{""utm_source"": ""email"", ""utm_medium"": """", ""utm_campaign"": ""spring_sale"", ""referrer_url"": null}",
sess_01418,4235.0,2024-03-02T10:39:04,,,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-02T10:39:04""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-02T10:39:14""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-03-02T10:39:29""}]",0,1,,,"{""utm_source"": """", ""utm_medium"": """", ""utm_campaign"": """", ""referrer_url"": null}",4235.0
sess_01419,,INVALID_DATE,tablet,Edge,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-01T11:30:19""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-01T11:30:29""}]",1194,2,,,"{""utm_source"": ""google"", ""utm_medium"": """", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01420,4763.0,2024-05-05T12:08:59,,Safari,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-05T12:08:59""}]",1961,,71.92,,"{""utm_source"": ""email"", ""utm_medium"": ""email"", ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01421,,2024-05-30T16:49:00,tablet,Firefox,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-30T16:49:00""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-30T16:49:10""}]",6,1,44.47,yes,,
sess_01422,,2024-05-06T20:07:10,mobile,Firefox,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-06T20:07:10""}]",75,,,no,"{""utm_source"": ""None"", ""utm_medium"": ""email"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": """"}",
sess_01423,,2024-05-31T02:47:11,desktop,Edge,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-31T02:47:11""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-31T02:47:21""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-31T02:47:36""}]",1874,1,60.65,,"{""utm_source"": ""email"", ""utm_medium"": ""CPC"", ""utm_campaign"": """", ""referrer_url"": null}",
sess_01424,,2024-01-10T12:41:52,,Firefox,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-10T12:41:52""}]",239,1,,yes,"{""utm_source"": """", ""utm_medium"": ""cpc"", ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01425,,2024-01-13T12:11:53,desktop,,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-13T12:11:53""}]",0,2,149.79,0,"{""utm_source"": ""newsletter"", ""utm_medium"": ""email"", ""utm_campaign"": null, ""referrer_url"": """"}",
sess_01426,,2024-05-31T20:35:37,mobile,Chrome,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-31T20:35:37""}]",0,1,,yes,"{""utm_source"": ""facebook"", ""utm_medium"": """", ""utm_campaign"": """", ""referrer_url"": """"}",
sess_01427,1590.0,2024-02-23T12:38:14,,Edge,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-23T12:38:14""}]",2809,1,32.9,,"{""utm_source"": ""None"", ""utm_medium"": """", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01428,,2024-01-09T16:24:35,tablet,Chrome,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-09T16:24:35""}]",2870,0,12.51,yes,"{""utm_source"": ""facebook"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_01429,7203.0,2024-01-17T04:12:27,tablet,Safari,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-17T04:12:27""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-17T04:12:37""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-17T04:12:52""}]",1189,,,,,
sess_01430,5626.0,2024-03-28T11:21:51,,Safari,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-28T11:21:51""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-28T11:22:01""}]",2895,1,117.04,0,"{""utm_source"": ""facebook"", ""utm_medium"": ""email"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_01431,,INVALID_DATE,,Edge,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-09T04:46:57""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-09T04:47:07""}]",2342,,101.31,0,"{""utm_source"": """", ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01432,,2024-02-13T04:03:17,,Unknown,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-13T04:03:17""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-13T04:03:27""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-02-13T04:03:42""}]",92,0,167.48,yes,"{""utm_source"": ""facebook"", ""utm_medium"": ""display"", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_01433,,2024-01-27T16:31:45,,Safari,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-27T16:31:45""}]",2641,0,198.93,,"{""utm_source"": ""None"", ""utm_medium"": ""email"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_01434,7464.0,2024-01-04T07:11:07,mobile,Unknown,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-04T07:11:07""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-04T07:11:17""}]",889,,128.3,yes,"{""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01435,9125.0,2024-04-27T15:55:09,,Edge,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-27T15:55:09""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-27T15:55:19""}]",490,,0.57,yes,"{""utm_source"": ""newsletter"", ""utm_medium"": ""CPC"", ""utm_campaign"": """", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01436,,2024-03-26T22:45:08,desktop,Chrome,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-26T22:45:08""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-26T22:45:18""}]",1382,2,,,"{""utm_source"": ""facebook"", ""utm_medium"": null, ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_01437,,2024-02-22T03:31:12,tablet,,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-22T03:31:12""}]",0,,66.97,1,"{""utm_source"": ""newsletter"", ""utm_medium"": ""social"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01438,1241.0,2024-01-27T21:14:09,tablet,Unknown,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-27T21:14:09""}]",2920,,,yes,"{""utm_source"": ""linkedin"", ""utm_medium"": ""display"", ""utm_campaign"": null, ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01439,,2024-03-05T01:08:55,,,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-05T01:08:55""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-05T01:09:05""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-03-05T01:09:20""}]",0,,81.1,no,"{""utm_source"": """", ""utm_medium"": ""email"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": """"}",
sess_01440,7708.0,2024-04-17T01:08:08,desktop,Chrome,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-17T01:08:08""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-17T01:08:18""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-17T01:08:33""}]",1438,,75.52,,"{""utm_source"": """", ""utm_medium"": ""email"", ""utm_campaign"": null, ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_01441,9963.0,2024-03-14T17:37:36,desktop,Firefox,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-14T17:37:36""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-14T17:37:46""}]",1927,,119.74,no,"{""utm_source"": ""newsletter"", ""utm_medium"": """", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_01442,1414.0,2024-05-14T20:11:59,,Firefox,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-14T20:11:59""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-14T20:12:09""}]",1313,2,,yes,"{""utm_source"": ""linkedin"", ""utm_medium"": ""organic"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01443,,2024-02-29T20:24:39,desktop,,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-29T20:24:39""}]",1376,1,77.74,0,"{""utm_source"": ""facebook"", ""utm_medium"": ""display"", ""utm_campaign"": """", ""referrer_url"": null}",
sess_01444,,2024-02-18T14:10:04,mobile,Firefox,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-18T14:10:04""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-18T14:10:14""}]",2825,,,0,"{""utm_source"": ""linkedin"", ""utm_medium"": null, ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01445,5005.0,2024-03-09T03:07:02,,,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-09T03:07:02""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-09T03:07:12""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-03-09T03:07:27""}]",2008,0,143.77,1,"{""utm_source"": null, ""utm_medium"": ""email"", ""utm_campaign"": null, ""referrer_url"": null}",
sess_01446,,2024-05-31T05:59:48,,Edge,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-31T05:59:48""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-31T05:59:58""}]",2800,0,32.97,0,"{""utm_source"": ""google"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01447,6848.0,2024-03-26T07:33:43,tablet,Unknown,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-26T07:33:43""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-26T07:33:53""}]",1300,2,124.0,,"{""utm_source"": ""facebook"", ""utm_medium"": ""CPC"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01448,,2024-01-31T17:52:54,,Safari,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-31T17:52:54""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-31T17:53:04""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-31T17:53:19""}]",623,2,,,"{""utm_source"": ""facebook"", ""utm_medium"": ""cpc"", ""utm_campaign"": null, ""referrer_url"": """"}",
sess_01449,4520.0,2024-05-08T11:38:28,mobile,Safari,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-08T11:38:28""}]",2802,,165.38,no,,
sess_01450,1927.0,2024-01-22T18:08:55,,Chrome,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-22T18:08:55""}]",1414,,136.23,0,"{""utm_source"": ""newsletter"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01451,5893.0,2024-05-02T19:01:41,,Unknown,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-02T19:01:41""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-02T19:01:51""}]",948,,,0,"{""utm_source"": ""facebook"", ""utm_medium"": """", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01452,,2024-03-18T14:12:03,,Edge,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-18T14:12:03""}]",3444,2,,,"{""utm_source"": ""None"", ""utm_medium"": ""social"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01453,,2024-02-07T01:19:11,desktop,Chrome,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-07T01:19:11""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-07T01:19:21""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-02-07T01:19:36""}]",2964,1,,yes,"{""utm_source"": """", ""utm_medium"": ""display"", ""utm_campaign"": null, ""referrer_url"": """"}",
sess_01454,4680.0,2024-04-09T23:25:55,,Edge,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-09T23:25:55""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-09T23:26:05""}]",867,2,,yes,"{""utm_source"": """", ""utm_medium"": null, ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01455,,2024-04-15T08:16:08,mobile,Chrome,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-15T08:16:08""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-15T08:16:18""}]",1249,0,,,"{""utm_source"": """", ""utm_medium"": ""cpc"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": """"}",
sess_01456,,2024-03-22T16:56:47,,Chrome,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-22T16:56:47""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-22T16:56:57""}]",2433,0,,1,"{""utm_source"": ""None"", ""utm_medium"": ""display"", ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01457,,2024-03-09T18:11:16,tablet,Unknown,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-09T18:11:16""}]",483,1,130.79,,"{""utm_source"": null, ""utm_medium"": ""cpc"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01458,3840.0,2024-01-05T04:45:30,,Unknown,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-05T04:45:30""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-05T04:45:40""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-05T04:45:55""}]",0,0,157.2,,"{""utm_source"": ""None"", ""utm_medium"": """", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_01459,1166.0,2024-01-24T15:30:44,mobile,Chrome,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-24T15:30:44""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-24T15:30:54""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-24T15:31:09""}]",3236,,18.82,yes,"{""utm_source"": ""linkedin"", ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_01460,3647.0,2024-04-04T10:47:08,,Firefox,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-04T10:47:08""}]",1834,0,,,"{""utm_source"": ""linkedin"", ""utm_medium"": ""CPC"", ""utm_campaign"": """", ""referrer_url"": null}",
sess_01461,7479.0,2024-04-14T10:04:59,mobile,,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-14T10:04:59""}]",2991,,69.54,1,"{""utm_source"": ""email"", ""utm_medium"": ""display"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_01462,1993.0,2024-05-08T07:52:41,desktop,,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-08T07:52:41""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-08T07:52:51""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-08T07:53:06""}]",3232,0,9.86,1,"{""utm_source"": ""email"", ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_01463,,2024-04-24T16:28:36,,Unknown,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-24T16:28:36""}]",1860,1,131.47,no,"{""utm_source"": ""google"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01464,,2024-02-03T19:14:17,mobile,Chrome,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-03T19:14:17""}]",179,,,yes,"{""utm_source"": ""linkedin"", ""utm_medium"": null, ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01465,3470.0,2024-02-06T12:36:07,desktop,Chrome,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-06T12:36:07""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-06T12:36:17""}]",2018,0,,,"{""utm_source"": ""newsletter"", ""utm_medium"": ""display"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01466,3344.0,2024-04-25T20:10:41,,,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-25T20:10:41""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-25T20:10:51""}]",27,1,68.8,,"{""utm_source"": ""facebook"", ""utm_medium"": ""social"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01467,,2024-05-20T22:06:34,,Edge,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-20T22:06:34""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-20T22:06:44""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-20T22:06:59""}]",0,,,yes,"{""utm_source"": null, ""utm_medium"": """", ""utm_campaign"": ""spring_sale"", ""referrer_url"": """"}",
sess_01468,3573.0,2024-03-21T18:36:49,mobile,Firefox,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-21T18:36:49""}]",903,0,,0,"{""utm_source"": ""None"", ""utm_medium"": null, ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_01469,6538.0,2024-05-06T04:44:52,,Edge,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-06T04:44:52""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-06T04:45:02""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-06T04:45:17""}]",909,2,,no,"{""utm_source"": ""newsletter"", ""utm_medium"": """", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": null}",
sess_01470,5032.0,2024-01-28T13:00:57,,,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-28T13:00:57""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-28T13:01:07""}]",1320,,102.79,0,"{""utm_source"": ""None"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_01471,,2024-03-19T15:47:52,,Edge,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-19T15:47:52""}]",0,,150.3,yes,,
sess_01472,,2024-04-01T21:42:58,desktop,,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-01T21:42:58""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-01T21:43:08""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-01T21:43:23""}]",2724,2,59.71,yes,"{""utm_source"": """", ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_01473,,2024-04-16T08:41:34,mobile,Chrome,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-16T08:41:34""}]",1082,1,,0,"{""utm_source"": ""newsletter"", ""utm_medium"": null, ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_01474,3157.0,2024-03-05T07:48:35,,Firefox,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-05T07:48:35""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-05T07:48:45""}]",2055,1,,no,"{""utm_source"": ""google"", ""utm_medium"": null, ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://facebook.com/ad/123""}",
